Timestamp,Vehicle_Type,TollBoothID,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Geographical_Location,Vehicle_Speed,Fraud_indicator
2023-02-05 01:11:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",46,1
2023-02-24 16:36:00,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",81,1
2023-03-11 08:01:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",64,1
2023-03-26 23:26:00,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",93,1
2023-01-22 23:57:00,Motorcycle,D-104,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",57,1
2023-02-07 15:22:00,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",86,1
2023-02-26 06:48:00,Van,B-102,Express,Medium,140,120,"13.059816123454882, 77.77068662374292",55,0
2023-03-13 22:13:00,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",82,1
2023-04-01 13:38:00,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",63,1
2023-04-20 05:03:00,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",90,1
2023-05-05 20:28:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",48,1
2023-05-25 11:54:00,Motorcycle,D-104,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",76,1
2023-06-09 03:19:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",58,1
2023-06-28 18:44:00,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",87,1
2023-07-14 10:09:00,Sedan,A-101,Express,Medium,160,120,"13.059816123454882, 77.77068662374292",67,0
2023-08-02 01:34:00,SUV,B-102,Regular,Large,180,140,"13.059816123454882, 77.77068662374292",94,0
2023-08-17 17:00:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",71,1
2023-09-05 08:25:00,Car,A-101,Regular,Small,120,0,"13.059816123454882, 77.77068662374292",89,0
2023-09-20 23:50:00,Motorcycle,D-104,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",52,1
2023-10-09 15:15:00,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",79,1
2023-10-24 06:40:00,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",66,1
2023-11-12 22:05:00,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",95,1
2023-11-28 13:30:00,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",44,1
2023-12-17 04:56:00,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",78,1
2023-01-01 20:21:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",61,1
2023-01-20 11:46:00,Motorcycle,D-104,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",85,1
2023-02-04 03:11:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",49,1
2023-02-23 18:36:00,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",74,1
2023-03-11 10:02:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",69,1
2023-03-26 01:27:00,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",92,1
2023-04-14 16:52:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",57,1
2023-04-29 08:17:00,Car,A-101,Regular,Small,120,100,"13.059816123454882, 77.77068662374292",83,0
2023-05-18 23:42:00,Motorcycle,D-104,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",68,1
2023-06-03 15:07:00,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",96,1
2023-06-22 06:33:00,Van,B-102,Express,Medium,140,120,"13.059816123454882, 77.77068662374292",46,0
2023-07-07 21:58:00,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",81,1
2023-07-26 13:23:00,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",60,1
2023-08-10 04:48:00,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",88,1
2023-08-29 20:13:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",53,1
2023-09-14 11:39:00,Motorcycle,D-104,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",77,1
2023-10-03 03:04:00,Truck,C-103,Express,Large,350,160,"13.059816123454882, 77.77068662374292",64,0
2023-10-18 18:29:00,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",91,1
2023-11-06 09:54:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",50,1
2023-11-21 01:19:00,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",75,1
2023-12-10 16:44:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",59,1
2023-12-25 08:10:00,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",84,1
2023-01-02 23:35:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",66,1
2023-01-20 15:00:00,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",93,1
2023-02-04 06:25:00,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",45,1
2023-02-23 21:50:00,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",80,1
2023-03-11 13:16:00,SUV,B-102,Express,Large,180,90,"13.059816123454882, 77.77068662374292",62,0
2023-03-26 04:41:00,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",86,1
2023-04-14 20:06:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",51,1
2023-04-30 11:31:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",73,1
2023-05-19 02:56:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",56,1
2023-06-03 18:22:00,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",82,1
2023-06-22 09:47:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",70,1
2023-07-07 01:12:00,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",97,1
2023-07-26 16:37:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",47,1
2023-08-11 08:02:00,Car,A-101,Regular,Small,120,0,"13.059816123454882, 77.77068662374292",84,0
2023-08-30 23:27:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",65,1
2023-09-15 14:53:00,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",92,1
2023-10-04 06:18:00,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",53,1
2023-10-19 21:43:00,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",79,1
2023-11-07 13:08:00,SUV,B-102,Express,Large,180,120,"13.059816123454882, 77.77068662374292",61,0
2023-11-22 04:33:00,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",89,1
2023-12-11 19:59:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",44,1
2023-12-27 11:24:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",78,1
2023-01-05 02:49:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",67,1
2023-01-22 18:14:00,Van,B-102,Regular,Medium,140,120,"13.059816123454882, 77.77068662374292",95,0
2023-02-09 09:39:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",55,1
2023-02-24 01:05:00,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",80,1
2023-03-15 16:30:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",62,1
2023-03-30 07:55:00,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",87,1
2023-04-18 23:20:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",47,1
2023-05-04 14:45:00,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",73,1
2023-05-23 06:10:00,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",68,1
2023-06-07 21:35:00,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",91,1
2023-06-26 13:01:00,SUV,B-102,Express,Large,180,90,"13.059816123454882, 77.77068662374292",52,0
2023-07-11 04:26:00,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",82,1
2023-07-30 19:51:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",56,1
2023-08-15 11:16:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",84,1
2023-09-03 02:41:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",69,1
2023-09-18 18:06:00,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",94,1
2023-10-07 09:32:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",49,1
2023-10-22 00:57:00,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",76,1
2023-11-10 16:22:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",63,1
2023-11-25 07:47:00,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",88,1
2023-12-14 23:12:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",74,1
2023-12-30 14:38:00,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",96,1
2023-01-07 06:03:00,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",61,1
2023-01-24 21:28:00,Sedan,A-101,Regular,Medium,160,140,"13.059816123454882, 77.77068662374292",85,0
2023-02-12 12:53:00,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",52,1
2023-02-27 04:18:00,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",79,1
2023-03-17 19:43:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",66,1
2023-04-02 11:09:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",90,1
2023-04-21 02:34:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",48,1
2023-05-06 17:59:00,Van,B-102,Regular,Medium,140,60,"13.059816123454882, 77.77068662374292",77,0
2023-05-26 09:24:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",60,1
2023-06-10 00:49:00,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",83,1
2023-06-29 16:14:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",71,1
2023-07-14 07:40:00,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",97,1
2023-08-02 23:05:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",46,1
2023-08-18 14:30:00,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",81,1
2023-06-22 18:23:00,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",64,1
2023-07-10 09:48:00,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",93,1
2023-07-25 01:13:00,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",57,1
2023-08-13 16:38:00,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",86,1
2023-08-28 07:53:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",55,1
2023-09-16 23:18:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",82,1
2023-10-01 14:43:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",63,1
2023-10-20 06:08:00,Van,B-102,Regular,Medium,140,120,"13.059816123454882, 77.77068662374292",90,0
2023-11-04 21:33:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",48,1
2023-11-23 12:58:00,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",76,1
2023-12-08 04:23:00,Bus ,C-103,Express,Large,350,120,"13.059816123454882, 77.77068662374292",58,0
2023-12-27 19:48:00,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",87,1
2023-01-05 11:13:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",67,1
2023-01-22 02:38:00,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",94,1
2023-02-09 18:03:00,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",71,1
2023-02-24 09:28:00,Sedan,A-101,Regular,Medium,160,60,"13.059816123454882, 77.77068662374292",89,0
2023-03-15 00:53:00,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",52,1
2023-03-30 16:18:00,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",79,1
2023-04-14 07:43:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",66,1
2023-05-03 23:08:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",95,1
2023-05-19 14:33:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",44,1
2023-06-07 05:58:00,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",78,1
2023-06-22 21:23:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",61,1
2023-07-11 12:48:00,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",85,1
2023-07-26 04:13:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",49,1
2023-08-14 19:38:00,Car,A-101,Regular,Small,120,90,"13.059816123454882, 77.77068662374292",74,0
2023-08-29 11:03:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",69,1
2023-09-17 02:28:00,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",92,1
2023-10-02 17:53:00,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",57,1
2023-10-21 09:18:00,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",83,1
2023-11-05 00:43:00,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",68,1
2023-11-24 16:08:00,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",96,1
2023-12-09 07:33:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",46,1
2023-12-28 22:58:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",81,1
2023-01-06 14:23:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",60,1
2023-01-23 05:48:00,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",88,1
2023-02-10 21:13:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",53,1
2023-02-26 12:38:00,SUV,B-102,Regular,Large,180,120,"13.059816123454882, 77.77068662374292",77,0
2023-03-18 04:03:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",64,1
2023-04-02 19:28:00,Car,A-101,Regular,Small,120,0,"13.059816123454882, 77.77068662374292",91,0
2023-04-21 10:53:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",50,1
2023-05-06 02:18:00,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",75,1
2023-05-25 17:43:00,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",59,1
2023-06-09 09:08:00,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",84,1
2023-06-28 00:33:00,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",66,1
2023-07-13 15:58:00,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",93,1
2023-07-31 07:23:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",45,1
2023-08-15 22:48:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",80,1
2023-09-03 14:13:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",62,1
2023-09-18 05:38:00,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",86,1
2023-10-07 21:03:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",51,1
2023-10-22 12:28:00,SUV,B-102,Regular,Large,180,90,"13.059816123454882, 77.77068662374292",73,0
2023-11-10 03:53:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",56,1
2023-11-25 19:18:00,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",82,1
2023-12-15 10:43:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",70,1
2023-12-30 02:08:00,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",97,1
2023-01-07 17:33:00,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",47,1
2023-01-24 08:58:00,Sedan,A-101,Regular,Medium,160,120,"13.059816123454882, 77.77068662374292",84,0
2023-02-11 00:23:00,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",65,1
2023-03-01 15:48:00,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",92,1
2023-03-20 07:13:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",53,1
2023-04-05 22:38:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",79,1
2023-04-25 14:03:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",61,1
2023-05-10 05:28:00,Van,B-102,Regular,Medium,140,120,"13.059816123454882, 77.77068662374292",89,0
2023-05-29 20:53:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",44,1
2023-06-13 12:18:00,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",78,1
2023-07-02 03:43:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",67,1
2023-07-17 19:08:00,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",95,1
2023-08-05 10:33:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",55,1
2023-08-20 01:58:00,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",80,1
2023-09-08 17:23:00,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",62,1
2023-09-23 08:48:00,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",87,1
2023-10-12 00:13:00,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",47,1
2023-10-27 15:38:00,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",73,1
2023-11-15 07:03:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",68,1
2023-11-30 22:28:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",91,1
2023-12-19 13:53:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",52,1
2023-01-03 05:18:00,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",82,1
2023-01-20 20:43:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",56,1
2023-02-08 12:08:00,SUV,B-102,Regular,Large,180,140,"13.059816123454882, 77.77068662374292",84,0
2023-02-23 03:33:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",69,1
2023-03-14 18:58:00,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",94,1
2023-03-29 10:23:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",49,1
2023-04-17 01:49:00,Truck,C-103,Regular,Large,350,120,"13.059816123454882, 77.77068662374292",76,0
2023-05-02 17:14:00,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",63,1
2023-05-21 08:39:00,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",88,1
2023-06-05 00:04:00,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",74,1
2023-06-24 15:29:00,Bus ,C-103,Regular,Large,350,90,"13.059816123454882, 77.77068662374292",96,0
2023-07-09 06:55:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",61,1
2023-07-28 22:20:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",85,1
2023-08-13 13:45:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",52,1
2023-08-29 05:10:00,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",79,1
2023-09-17 20:36:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",66,1
2023-10-02 12:01:00,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",90,1
2023-10-21 03:26:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",48,1
2023-11-05 18:51:00,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",77,1
2023-11-24 10:16:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",60,1
2023-12-09 01:42:00,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",83,1
2023-12-28 17:07:00,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",71,1
2023-01-05 08:32:00,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",97,1
2023-10-31 12:43:00,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",46,1
2023-11-19 04:08:00,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",81,1
2023-12-04 19:33:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",64,1
2023-12-24 10:58:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",93,1
2023-01-08 02:23:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",57,1
2023-01-25 17:48:00,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",86,1
2023-02-13 09:13:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",55,1
2023-02-28 00:38:00,SUV,B-102,Regular,Large,180,160,"13.059816123454882, 77.77068662374292",82,0
2023-03-19 16:03:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",63,1
2023-04-04 07:28:00,Car,A-101,Regular,Small,120,0,"13.059816123454882, 77.77068662374292",90,0
2023-04-23 22:53:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",48,1
2023-05-09 14:18:00,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",76,1
2023-05-28 05:43:00,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",58,1
2023-06-12 21:08:00,Sedan,A-101,Regular,Medium,160,140,"13.059816123454882, 77.77068662374292",87,0
2023-06-27 12:33:00,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",67,1
2023-07-15 03:58:00,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",94,1
2023-07-30 19:23:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",71,1
2023-08-18 10:48:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",89,1
2023-09-02 02:13:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",52,1
2023-09-21 17:38:00,Van,B-102,Regular,Medium,140,120,"13.059816123454882, 77.77068662374292",79,0
2023-10-06 09:03:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",66,1
2023-10-25 00:28:00,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",95,1
2023-11-09 15:53:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",44,1
2023-11-28 07:18:00,Car,A-101,Regular,Small,120,90,"13.059816123454882, 77.77068662374292",78,0
2023-12-13 22:43:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",61,1
2023-01-01 14:08:00,Truck,C-103,Regular,Large,350,140,"13.059816123454882, 77.77068662374292",85,0
2023-01-20 05:33:00,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",49,1
2023-02-04 20:58:00,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",74,1
2023-02-23 12:23:00,SUV,B-102,Express,Large,180,120,"13.059816123454882, 77.77068662374292",69,0
2023-03-10 03:48:00,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",92,1
2023-03-29 19:13:00,Car,A-101,Express,Small,120,0,"13.059816123454882, 77.77068662374292",57,0
2023-04-14 10:38:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",83,1
2023-05-03 02:03:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",68,1
2023-05-18 17:28:00,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",96,1
2023-06-06 08:53:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",46,1
2023-06-21 00:18:00,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",81,1
2023-07-09 15:43:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",60,1
2023-07-24 07:08:00,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",88,1
2023-08-12 22:33:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",53,1
2023-08-28 13:58:00,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",77,1
2023-09-16 05:23:00,Van,B-102,Express,Medium,140,120,"13.059816123454882, 77.77068662374292",64,0
2023-10-01 20:48:00,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",91,1
2023-10-20 12:13:00,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",50,1
2023-11-04 03:38:00,Bus ,C-103,Regular,Large,350,160,"13.059816123454882, 77.77068662374292",75,0
2023-11-23 19:03:00,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",59,1
2023-12-12 10:28:00,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",84,1
2023-12-27 01:53:00,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",66,1
2023-01-05 17:18:00,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",93,1
2023-01-22 08:43:00,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",45,1
2023-02-10 00:08:00,SUV,B-102,Regular,Large,180,160,"13.059816123454882, 77.77068662374292",80,0
2023-02-25 15:33:00,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",62,1
2023-03-17 06:58:00,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",86,1
